activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029011800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,125000.0,80.0,5.5,0.491,2,3317.95,NA,1400.0,,,360,NA,NA,2,2,2,2,155000,1,1,3,5,2,NA,56,41,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3658,7.35,87700,103,1188,1438,62
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055014302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,115000.0,100.0,5.625,0.314,2,3116.45,NA,900.0,,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,48,44,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,5,,,,,10,,,,4956,30.59,91200,82,1726,1948,55
2022,549300ZGZ9WQMJLEPH17,27060,NY,36109,36109000600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,445000.0,80.0,5.375,0.105,2,4265.95,NA,1400.0,,,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,94,43,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,65-74,No,Yes,1,1,2,,,,,10,,,,5415,32.13,100300,216,808,1312,57
2022,549300ZGZ9WQMJLEPH17,99999,NY,36121,36121970900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,135000.0,61.36,5.25,0.209,2,3295.95,NA,1400.0,,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,64,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,1972,4.61,76700,113,716,976,78
2022,549300ZGZ9WQMJLEPH17,27060,NY,36109,36109000900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,285000.0,96.5,5.125,0.889,2,9291.2,NA,1961.87,,,360,NA,NA,2,2,2,2,295000,1,1,3,5,2,NA,121,45,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,4201,23.8,100300,100,1173,1617,48
2022,549300ZGZ9WQMJLEPH17,45060,NY,36067,36067014500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,6,2,1,1,1,2,2,2,95000.0,75.0,5.375,0.524,3,4670.64,NA,2709.69,1309.69,,360,NA,NA,2,2,2,2,125000,1,2,3,5,1,NA,161,40,2,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,3974,17.72,91100,110,1171,1414,54
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055014501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,115000.0,63.89,5.0,-0.024,2,2707.95,NA,1400.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,41,40,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,4550,16.33,91200,105,1824,1861,43
2022,549300ZGZ9WQMJLEPH17,40380,NY,36117,36117021200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,95000.0,70.0,5.5,1.122,2,5074.45,NA,1450.0,,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,64,50%-60%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,3,,,,,10,,,,4533,23.85,91200,82,1048,1676,73
2022,549300ZGZ9WQMJLEPH17,99999,NY,36037,36037951200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,185000.0,90.0,4.875,0.263,2,3452.95,NA,1400.0,,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,75,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,2,,,,,10,,,,4711,9.62,76700,110,1421,1699,0
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063022717,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,175000.0,80.0,5.0,-0.21,2,3859.35,NA,1837.4,,,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,126,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5074,6.76,87700,127,1727,1801,37
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029008102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,205000.0,90.0,5.25,0.191,2,6870.95,NA,1250.0,,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,44,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,4493,11.2,87700,136,1600,1792,72
2022,549300ZGZ9WQMJLEPH17,10580,NY,36091,36091062501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,245000.0,68.53,5.125,-0.413,2,4316.95,NA,1400.0,,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,75,37,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,5138,13.14,106000,150,1764,1932,41
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029014000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,1,1,1,1,2,2,2,155000.0,75.0,5.5,0.071,2,3946.54,NA,1983.59,583.59,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,37,38,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3694,5.47,87700,133,1072,1480,75
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029015301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,265000.0,80.0,5.25,-0.007,2,3700.95,NA,1400.0,,,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,101,39,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,4859,6.63,87700,125,1557,1796,62
2022,549300ZGZ9WQMJLEPH17,99999,NY,36101,36101961900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,115000.0,96.5,4.75,0.673,2,5853.02,NA,1834.95,584.95,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,27,41,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,3295,7.28,76700,108,949,1620,68
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029006501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,235000.0,80.0,6.0,0.619,2,5833.5,NA,3597.5,879.0,,360,NA,NA,2,2,2,2,295000,1,1,3,5,2,NA,125,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,2,,,,,10,,,,2999,33.64,87700,152,630,1231,0
2022,549300ZGZ9WQMJLEPH17,45060,NY,36053,36053030404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,305000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,152,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,3024,7.01,91100,113,994,1643,59
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029011100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,185000.0,85.0,5.125,-0.001,2,3458.95,NA,1400.0,,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,51,45,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,2166,15.51,87700,80,783,972,66
2022,549300ZGZ9WQMJLEPH17,99999,NY,36037,36037951100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,225000.0,90.0,5.125,-0.073,2,3578.95,NA,1400.0,,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,71,37,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,5378,7.85,76700,121,1818,2262,50
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029015201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,425000.0,90.0,5.5,0.702,2,5289.95,NA,2471.0,,,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,150,46,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,3094,5.4,87700,115,1348,1658,56
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055013603,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,6,1,1,1,1,2,2,2,295000.0,80.0,5.375,0.295,2,3804.95,NA,1400.0,,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,136,30%-<36%,2,9,1,12,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,5619,17.65,91200,126,1888,1977,35
2022,549300ZGZ9WQMJLEPH17,10580,NY,36091,36091062408,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,335000.0,80.0,4.875,-0.387,2,4657.95,NA,1400.0,,,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,103,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,2772,14.5,106000,122,1235,1263,34
2022,549300ZGZ9WQMJLEPH17,21300,NY,36015,36015011102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,55000.0,64.78,4.625,0.682,2,3110.95,NA,1400.0,,,180,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,47,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,3827,11.92,77900,88,1399,2385,63
2022,549300ZGZ9WQMJLEPH17,10580,NY,36091,36091060102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,365000.0,96.5,5.0,1.041,2,13094.31,NA,3081.22,1831.22,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,123,50%-60%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,45-54,45-54,No,No,1,1,3,,,,,10,,,,6304,9.34,106000,90,1861,2438,37
2022,549300ZGZ9WQMJLEPH17,10580,NY,36093,36093032101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,285000.0,86.53,5.75,0.781,2,4250.95,NA,1400.0,,,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,93,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,6027,26.48,106000,171,1708,2007,46
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055014003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,85000.0,40.0,4.875,-0.22,2,3022.95,NA,1400.0,,,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,37,41,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,2,,,,,10,,,,4641,27.41,91200,94,1431,1596,60
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055015101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,185000.0,80.0,6.0,0.536,2,3186.95,NA,1600.0,,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,50,41,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4651,12.04,91200,99,1801,2025,46
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055011705,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,1,1,1,1,2,2,2,315000.0,86.67,5.125,0.211,2,8025.95,NA,5300.0,3900.0,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,131,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,2615,10.21,91200,125,725,737,53
2022,549300ZGZ9WQMJLEPH17,10580,NY,36091,36091061907,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,175000.0,37.36,5.5,0.571,2,4605.95,NA,1600.0,,,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,264,38,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,2,,,,,10,,,,4183,15.66,106000,144,1483,1769,34
2022,549300ZGZ9WQMJLEPH17,24020,NY,36115,36115089000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,1,1,1,2,2,2,185000.0,95.0,5.5,0.856,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,91,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,2,,,,,10,,,,4868,7.64,86300,100,1428,2015,0
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055012900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,1,1,2,2,2,425000.0,70.0,5.25,0.132,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,605000,1,1,3,5,1,NA,275,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,5460,25.18,91200,185,1383,1780,52
2022,549300ZGZ9WQMJLEPH17,99999,NY,36101,36101961900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,95000.0,80.0,5.375,-0.26,2,5542.06,NA,3704.11,2104.11,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,71,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3295,7.28,76700,108,949,1620,68
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007012701,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,245000.0,96.5,6.875,1.32,2,9437.53,NA,2951.55,1501.55,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,119,45,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,3,,,,,10,,,,5008,10.98,76400,99,1828,2389,53
2022,549300ZGZ9WQMJLEPH17,10580,NY,36091,36091061102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,265000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,400,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,3701,9.24,106000,158,1003,1519,63
2022,549300ZGZ9WQMJLEPH17,27060,NY,36109,36109001302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,235000.0,96.5,5.25,1.221,2,8245.08,NA,1839.13,589.13,,360,NA,NA,2,2,2,2,245000,1,1,3,5,2,NA,71,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,3,,,,,10,,,,3972,36.98,100300,114,790,1262,47
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007014301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,245000.0,70.59,4.625,0.265,2,3225.95,NA,1400.0,,,180,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,136,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,5382,34.5,76400,134,1373,1749,48
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055014202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,175000.0,80.0,5.625,0.157,2,4090.95,NA,2063.0,663.0,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,74,42,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,7473,23.04,91200,97,2136,3157,43
2022,549300ZGZ9WQMJLEPH17,10580,NY,36093,36093021802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,125000.0,84.71,5.0,0.162,2,3602.5,NA,1555.55,155.55,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,55,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,4649,31.75,106000,69,836,1577,54
2022,549300ZGZ9WQMJLEPH17,40380,NY,36117,36117020500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,345000.0,85.0,5.375,0.453,2,3889.95,NA,1400.0,,,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,81,48,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,4566,10.21,91200,85,1479,1806,51
2022,549300ZGZ9WQMJLEPH17,99999,NY,36037,36037950600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,175000.0,95.0,5.25,0.51,2,3408.95,NA,1400.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,64,40,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,25-34,No,No,1,1,1,,,,,10,,,,1918,17.36,76700,117,413,699,0
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055013203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,145000.0,85.0,5.125,0.202,2,4023.45,NA,2105.5,705.5,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,74,40,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,5504,25.87,91200,121,1903,2324,54
2022,549300ZGZ9WQMJLEPH17,40380,NY,36069,36069051600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,155000.0,96.5,5.5,1.487,2,6179.95,NA,1250.0,,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,88,41,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,25-34,<25,No,No,1,1,3,,,,,10,,,,1670,16.11,91200,92,579,749,72
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055014001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,125000.0,95.0,5.25,0.244,2,3245.95,NA,1400.0,,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,43,38,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,5039,20.32,91200,102,1278,1624,44
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029010805,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,115000.0,55.0,4.875,-0.057,2,4588.95,NA,2225.0,825.0,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,87,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,5036,7.17,87700,83,1558,2023,48
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029008600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,245000.0,80.0,6.25,0.079,2,6276.0,NA,4000.0,2400.0,,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,219,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,25-34,Yes,No,1,1,2,,,,,10,,,,4713,13.73,87700,138,1383,1838,0
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029015402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,205000.0,80.0,5.625,0.151,2,3527.95,NA,1400.0,,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,91,41,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,2,,,,,10,,,,4889,7.28,87700,100,1553,2106,62
2022,549300ZGZ9WQMJLEPH17,45060,NY,36053,36053030300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,155000.0,97.0,5.875,0.277,2,3638.95,NA,1600.0,,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,62,40,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,5363,10.09,91100,83,1191,2083,59
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063022902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,145000.0,80.0,5.5,-0.12,2,3320.95,NA,1400.0,,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,60,46,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,2892,7.57,87700,89,1051,1289,67
2022,549300ZGZ9WQMJLEPH17,10580,NY,36091,36091061301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,375000.0,80.0,5.375,0.389,2,4619.95,NA,1400.0,,,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,155,49,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,2,,,,,10,,,,3956,9.81,106000,158,1210,1537,23
